date,symbol,price,eps,book_value,sales,dividend,market_cap,debt,cash,ebitda
2026-01-13,601318.SH,66.45,7.68,55.24844152961729,0.0,2.232946731063312,1203252810567.75,12482483000000.0,745679000000.0,161733600000.0
2026-01-14,601318.SH,65.25000000000001,7.68,55.24844152961729,0.0,2.232946731063312,1181523640173.7502,12482483000000.0,745679000000.0,161733600000.0
2026-01-15,601318.SH,65.66,7.68,55.24844152961729,0.0,2.232946731063312,1188947773391.7,12482483000000.0,745679000000.0,161733600000.0
2026-01-16,601318.SH,64.58,7.68,55.24844152961729,0.0,2.232946731063312,1169391520037.0999,12482483000000.0,745679000000.0,161733600000.0
2026-01-19,601318.SH,64.55,7.68,55.24844152961729,0.0,2.232946731063312,1168848290777.25,12482483000000.0,745679000000.0,161733600000.0
2026-01-20,601318.SH,64.85,7.68,55.24844152961729,0.0,2.232946731063312,1174280583375.75,12482483000000.0,745679000000.0,161733600000.0
2026-01-21,601318.SH,64.10000000000001,7.68,55.24844152961729,0.0,2.232946731063312,1160699851879.5002,12482483000000.0,745679000000.0,161733600000.0
2026-01-22,601318.SH,63.05,7.68,55.24844152961729,0.0,2.232946731063312,1141686827784.75,12482483000000.0,745679000000.0,161733600000.0
2026-01-23,601318.SH,62.150000000000006,7.68,55.24844152961729,0.0,2.232946731063312,1125389949989.25,12482483000000.0,745679000000.0,161733600000.0
2026-01-26,601318.SH,62.39,7.68,55.24844152961729,0.0,2.232946731063312,1129735784068.05,12482483000000.0,745679000000.0,161733600000.0
2026-01-27,601318.SH,63.56,7.68,55.24844152961729,0.0,2.232946731063312,1150921725202.2,12482483000000.0,745679000000.0,161733600000.0
2026-01-28,601318.SH,63.0,7.68,55.24844152961729,0.0,2.232946731063312,1140781445685.0,12482483000000.0,745679000000.0,161733600000.0
2026-01-29,601318.SH,66.25,7.68,55.24844152961729,0.0,2.232946731063312,1199631282168.75,12482483000000.0,745679000000.0,161733600000.0
2026-01-30,601318.SH,65.0,7.68,55.24844152961729,0.0,2.232946731063312,1176996729675.0,12482483000000.0,745679000000.0,161733600000.0
2026-02-02,601318.SH,64.27000000000001,7.68,55.24844152961729,0.0,2.232946731063312,1163778151018.6501,12482483000000.0,745679000000.0,161733600000.0
2026-02-03,601318.SH,64.83,7.68,55.24844152961729,0.0,2.232946731063312,1173918430535.8499,12482483000000.0,745679000000.0,161733600000.0
2026-02-04,601318.SH,65.65,7.68,55.24844152961729,0.0,2.232946731063312,1188766696971.75,12482483000000.0,745679000000.0,161733600000.0
2026-02-05,601318.SH,65.6,7.68,55.24844152961729,0.0,2.232946731063312,1187861314872.0,12482483000000.0,745679000000.0,161733600000.0
2026-02-06,601318.SH,65.15,7.68,55.24844152961729,0.0,2.232946731063312,1179712875974.25,12482483000000.0,745679000000.0,161733600000.0
2026-02-09,601318.SH,66.95,7.68,55.24844152961729,0.0,2.232946731063312,1212306631565.25,12482483000000.0,745679000000.0,161733600000.0
2026-02-10,601318.SH,66.44,7.68,55.24844152961729,0.0,2.232946731063312,1203071734147.8,12482483000000.0,745679000000.0,161733600000.0
2026-02-11,601318.SH,65.75,7.68,55.24844152961729,0.0,2.232946731063312,1190577461171.25,12482483000000.0,745679000000.0,161733600000.0
2026-02-12,601318.SH,64.78999999999999,7.68,55.24844152961729,0.0,2.232946731063312,1173194124856.0498,12482483000000.0,745679000000.0,161733600000.0
2026-02-13,601318.SH,63.540000000000006,7.68,55.24844152961729,0.0,2.232946731063312,1150559572362.3,12482483000000.0,745679000000.0,161733600000.0
2026-02-24,601318.SH,62.75,7.68,55.24844152961729,0.0,2.232946731063312,1136254535186.25,12482483000000.0,745679000000.0,161733600000.0
2026-02-25,601318.SH,63.3,7.68,55.24844152961729,0.0,2.232946731063312,1146213738283.5,12482483000000.0,745679000000.0,161733600000.0
2026-02-26,601318.SH,61.75,7.68,55.24844152961729,0.0,2.232946731063312,1118146893191.25,12482483000000.0,745679000000.0,161733600000.0
2026-02-27,601318.SH,61.34,7.68,55.24844152961729,0.0,2.232946731063312,1110722759973.3,12482483000000.0,745679000000.0,161733600000.0
2026-03-02,601318.SH,60.6,7.68,55.24844152961729,0.0,2.232946731063312,1097323104897.0,12482483000000.0,745679000000.0,161733600000.0
2026-03-03,601318.SH,60.82,7.68,55.24844152961729,0.0,2.232946731063312,1101306786135.9,12482483000000.0,745679000000.0,161733600000.0
2026-03-04,601318.SH,60.04,7.68,55.24844152961729,0.0,2.232946731063312,1087182825379.7999,12482483000000.0,745679000000.0,161733600000.0
2026-03-05,601318.SH,60.330000000000005,7.68,55.24844152961729,0.0,2.232946731063312,1092434041558.3501,12482483000000.0,745679000000.0,161733600000.0
2026-03-06,601318.SH,60.92,7.68,55.24844152961729,0.0,2.232946731063312,1103117550335.4001,12482483000000.0,745679000000.0,161733600000.0
2026-03-09,601318.SH,59.65,7.68,55.24844152961729,0.0,2.232946731063312,1080120845001.75,12482483000000.0,745679000000.0,161733600000.0
2026-03-10,601318.SH,60.339999999999996,7.68,55.24844152961729,0.0,2.232946731063312,1092615117978.2999,12482483000000.0,745679000000.0,161733600000.0
2026-03-11,601318.SH,60.800000000000004,7.68,55.24844152961729,0.0,2.232946731063312,1100944633296.0,12482483000000.0,745679000000.0,161733600000.0
2026-03-12,601318.SH,59.85,7.68,55.24844152961729,0.0,2.232946731063312,1083742373400.75,12482483000000.0,745679000000.0,161733600000.0
2026-03-13,601318.SH,59.449999999999996,7.68,55.24844152961729,0.0,2.232946731063312,1076499316602.7499,12482483000000.0,745679000000.0,161733600000.0
2026-03-16,601318.SH,58.730000000000004,7.68,55.24844152961729,0.0,2.232946731063312,1063461814366.3501,12482483000000.0,745679000000.0,161733600000.0
2026-03-17,601318.SH,60.089999999999996,7.68,55.24844152961729,0.0,2.232946731063312,1088088207479.5499,12482483000000.0,745679000000.0,161733600000.0
2026-03-18,601318.SH,60.14,7.68,55.24844152961729,0.0,2.232946731063312,1088993589579.3,12482483000000.0,745679000000.0,161733600000.0
2026-03-19,601318.SH,58.87,7.68,55.24844152961729,0.0,2.232946731063312,1065996884245.6499,12482483000000.0,745679000000.0,161733600000.0
2026-03-20,601318.SH,57.99,7.68,55.24844152961729,0.0,2.232946731063312,1050062159290.05,12482483000000.0,745679000000.0,161733600000.0
2026-03-23,601318.SH,55.72,7.68,55.24844152961729,0.0,2.232946731063312,1008957811961.4,12482483000000.0,745679000000.0,161733600000.0
2026-03-24,601318.SH,56.37,7.68,55.24844152961729,0.0,2.232946731063312,1020727779258.1499,12482483000000.0,745679000000.0,161733600000.0
2026-03-25,601318.SH,57.04,7.68,55.24844152961729,0.0,2.232946731063312,1032859899394.7999,12482483000000.0,745679000000.0,161733600000.0
2026-03-26,601318.SH,55.050000000000004,7.68,55.24844152961729,0.0,2.232946731063312,996825691824.7501,12482483000000.0,745679000000.0,161733600000.0
2026-03-27,601318.SH,55.2,7.68,55.24844152961729,0.0,2.232946731063312,999541838124.0,12482483000000.0,745679000000.0,161733600000.0
2026-03-30,601318.SH,54.580000000000005,7.68,55.24844152961729,0.0,2.232946731063312,988315100087.1001,12482483000000.0,745679000000.0,161733600000.0
2026-03-31,601318.SH,55.03,1.43,56.236477409989796,0.0,0.4145542529542373,996463538984.85,12735657000000.0,725711000000.0,30026400000.0
2026-04-01,601318.SH,56.43,1.43,56.236477409989796,0.0,0.4145542529542373,1021814237777.85,12735657000000.0,725711000000.0,30026400000.0
2026-04-02,601318.SH,55.510000000000005,1.43,56.236477409989796,0.0,0.4145542529542373,1005155207142.4501,12735657000000.0,725711000000.0,30026400000.0
2026-04-03,601318.SH,55.5,1.43,56.236477409989796,0.0,0.4145542529542373,1004974130722.5,12735657000000.0,725711000000.0,30026400000.0
2026-04-07,601318.SH,54.940000000000005,1.43,56.236477409989796,0.0,0.4145542529542373,994833851205.3,12735657000000.0,725711000000.0,30026400000.0
2026-04-08,601318.SH,57.7,1.43,56.236477409989796,0.0,0.4145542529542373,1044810943111.5,12735657000000.0,725711000000.0,30026400000.0
2026-04-09,601318.SH,56.99,1.43,56.236477409989796,0.0,0.4145542529542373,1031954517295.05,12735657000000.0,725711000000.0,30026400000.0
2026-04-10,601318.SH,57.07,1.43,56.236477409989796,0.0,0.4145542529542373,1033403128654.65,12735657000000.0,725711000000.0,30026400000.0
2026-04-13,601318.SH,56.0,1.43,56.236477409989796,0.0,0.4145542529542373,1014027951720.0,12735657000000.0,725711000000.0,30026400000.0
2026-04-14,601318.SH,57.220000000000006,1.43,56.236477409989796,0.0,0.4145542529542373,1036119274953.9001,12735657000000.0,725711000000.0,30026400000.0
2026-04-15,601318.SH,56.95,1.43,56.236477409989796,0.0,0.4145542529542373,1031230211615.25,12735657000000.0,725711000000.0,30026400000.0
2026-04-16,601318.SH,56.77,1.43,56.236477409989796,0.0,0.4145542529542373,1027970836056.15,12735657000000.0,725711000000.0,30026400000.0
2026-04-17,601318.SH,56.17,1.43,56.236477409989796,0.0,0.4145542529542373,1017106250859.15,12735657000000.0,725711000000.0,30026400000.0
2026-04-20,601318.SH,56.79,1.43,56.236477409989796,0.0,0.4145542529542373,1028332988896.0499,12735657000000.0,725711000000.0,30026400000.0
2026-04-21,601318.SH,56.28,1.43,56.236477409989796,0.0,0.4145542529542373,1019098091478.6,12735657000000.0,725711000000.0,30026400000.0
2026-04-22,601318.SH,56.28,1.43,56.236477409989796,0.0,0.4145542529542373,1019098091478.6,12735657000000.0,725711000000.0,30026400000.0
2026-04-23,601318.SH,56.13,1.43,56.236477409989796,0.0,0.4145542529542373,1016381945179.3501,12735657000000.0,725711000000.0,30026400000.0
2026-04-24,601318.SH,56.03,1.43,56.236477409989796,0.0,0.4145542529542373,1014571180979.85,12735657000000.0,725711000000.0,30026400000.0
2026-04-27,601318.SH,55.800000000000004,1.43,56.236477409989796,0.0,0.4145542529542373,1010406423321.0001,12735657000000.0,725711000000.0,30026400000.0
2026-04-28,601318.SH,55.88,1.43,56.236477409989796,0.0,0.4145542529542373,1011855034680.6001,12735657000000.0,725711000000.0,30026400000.0
2026-04-29,601318.SH,57.68000000000001,1.43,56.236477409989796,0.0,0.4145542529542373,1044448790271.6001,12735657000000.0,725711000000.0,30026400000.0
2026-04-30,601318.SH,57.620000000000005,1.43,56.236477409989796,0.0,0.4145542529542373,1043362331751.9,12735657000000.0,725711000000.0,30026400000.0
2026-05-06,601318.SH,57.61000000000001,1.43,56.236477409989796,0.0,0.4145542529542373,1043181255331.9501,12735657000000.0,725711000000.0,30026400000.0
2026-05-07,601318.SH,58.29,1.43,56.236477409989796,0.0,0.4145542529542373,1055494451888.5499,12735657000000.0,725711000000.0,30026400000.0
2026-05-08,601318.SH,58.31,1.43,56.236477409989796,0.0,0.4145542529542373,1055856604728.4501,12735657000000.0,725711000000.0,30026400000.0
2026-05-11,601318.SH,58.35,1.43,56.236477409989796,0.0,0.4145542529542373,1056580910408.25,12735657000000.0,725711000000.0,30026400000.0
2026-05-12,601318.SH,57.65,1.43,56.236477409989796,0.0,0.4145542529542373,1043905561011.75,12735657000000.0,725711000000.0,30026400000.0
2026-05-13,601318.SH,56.29,1.43,56.236477409989796,0.0,0.4145542529542373,1019279167898.5499,12735657000000.0,725711000000.0,30026400000.0
2026-05-14,601318.SH,55.15,1.43,56.236477409989796,0.0,0.4145542529542373,998636456024.25,12735657000000.0,725711000000.0,30026400000.0
2026-05-15,601318.SH,53.75,1.43,56.236477409989796,0.0,0.4145542529542373,973285757231.25,12735657000000.0,725711000000.0,30026400000.0
2026-05-18,601318.SH,53.14,1.43,56.236477409989796,0.0,0.4145542529542373,962240095614.3,12735657000000.0,725711000000.0,30026400000.0
2026-05-19,601318.SH,52.730000000000004,1.43,56.236477409989796,0.0,0.4145542529542373,954815962396.3501,12735657000000.0,725711000000.0,30026400000.0
2026-05-20,601318.SH,52.36,1.43,56.236477409989796,0.0,0.4145542529542373,948116134858.2,12735657000000.0,725711000000.0,30026400000.0
2026-05-21,601318.SH,52.01,1.43,56.236477409989796,0.0,0.4145542529542373,941778460159.95,12735657000000.0,725711000000.0,30026400000.0
2026-05-22,601318.SH,51.93,1.43,56.236477409989796,0.0,0.4145542529542373,940329848800.35,12735657000000.0,725711000000.0,30026400000.0
2026-05-25,601318.SH,52.47,1.43,56.236477409989796,0.0,0.4145542529542373,950107975477.65,12735657000000.0,725711000000.0,30026400000.0
2026-05-26,601318.SH,52.52,1.43,56.236477409989796,0.0,0.4145542529542373,951013357577.4,12735657000000.0,725711000000.0,30026400000.0
2026-05-27,601318.SH,51.52,1.43,56.236477409989796,0.0,0.4145542529542373,932905715582.4,12735657000000.0,725711000000.0,30026400000.0
2026-05-28,601318.SH,50.72,1.43,56.236477409989796,0.0,0.4145542529542373,918419601986.4,12735657000000.0,725711000000.0,30026400000.0
2026-05-29,601318.SH,51.75,1.43,56.236477409989796,0.0,0.4145542529542373,937070473241.25,12735657000000.0,725711000000.0,30026400000.0
2024-04-01,300750.SZ,179.06500100000002,2.39,44.89877104145394,0.0,0.6814849747229579,828466998822.6772,500818089800.0,288572136900.0,12611907600.0
2024-04-02,300750.SZ,180.925001,2.39,44.89877104145394,0.0,0.6814849747229579,837072525358.8772,500818089800.0,288572136900.0,12611907600.0
2024-04-03,300750.SZ,178.87500100000003,2.39,44.89877104145394,0.0,0.6814849747229579,827587939660.3773,500818089800.0,288572136900.0,12611907600.0
2024-04-08,300750.SZ,175.82500100000001,2.39,44.89877104145394,0.0,0.6814849747229579,813476726791.8772,500818089800.0,288572136900.0,12611907600.0
2024-04-09,300750.SZ,177.22500100000002,2.39,44.89877104145394,0.0,0.6814849747229579,819954004829.8773,500818089800.0,288572136900.0,12611907600.0
2024-04-10,300750.SZ,173.96500100000003,2.39,44.89877104145394,0.0,0.6814849747229579,804871200255.6772,500818089800.0,288572136900.0,12611907600.0
2024-04-11,300750.SZ,173.82500100000001,2.39,44.89877104145394,0.0,0.6814849747229579,804223472451.8772,500818089800.0,288572136900.0,12611907600.0
2024-04-12,300750.SZ,169.615001,2.39,44.89877104145394,0.0,0.6814849747229579,784745372066.1772,500818089800.0,288572136900.0,12611907600.0
2024-04-15,300750.SZ,178.36500100000003,2.39,44.89877104145394,0.0,0.6814849747229579,825228359803.6774,500818089800.0,288572136900.0,12611907600.0
2024-04-16,300750.SZ,178.37500100000003,2.39,44.89877104145394,0.0,0.6814849747229579,825274626075.3773,500818089800.0,288572136900.0,12611907600.0
2024-04-17,300750.SZ,177.21500100000003,2.39,44.89877104145394,0.0,0.6814849747229579,819907738558.1772,500818089800.0,288572136900.0,12611907600.0
2024-04-18,300750.SZ,176.78500100000002,2.39,44.89877104145394,0.0,0.6814849747229579,817918288875.0773,500818089800.0,288572136900.0,12611907600.0
2024-04-19,300750.SZ,172.025001,2.39,44.89877104145394,0.0,0.6814849747229579,795895543545.8772,500818089800.0,288572136900.0,12611907600.0
2024-04-22,300750.SZ,171.82500100000001,2.39,44.89877104145394,0.0,0.6814849747229579,794970218111.8772,500818089800.0,288572136900.0,12611907600.0
2024-04-23,300750.SZ,171.15500100000003,2.39,44.89877104145394,0.0,0.6814849747229579,791870377907.9773,500818089800.0,288572136900.0,12611907600.0
2024-04-24,300750.SZ,170.82500100000001,2.39,44.89877104145394,0.0,0.6814849747229579,790343590941.8772,500818089800.0,288572136900.0,12611907600.0
2024-04-25,300750.SZ,174.42500100000004,2.39,44.89877104145394,0.0,0.6814849747229579,806999448753.8773,500818089800.0,288572136900.0,12611907600.0
2024-04-26,300750.SZ,179.705001,2.39,44.89877104145394,0.0,0.6814849747229579,831428040211.4772,500818089800.0,288572136900.0,12611907600.0
2024-04-29,300750.SZ,190.85500100000002,2.39,44.89877104145394,0.0,0.6814849747229579,883014933156.9773,500818089800.0,288572136900.0,12611907600.0
2024-04-30,300750.SZ,188.853001,2.39,44.89877104145394,0.0,0.6814849747229579,873752425562.6372,500818089800.0,288572136900.0,12611907600.0
2024-05-06,300750.SZ,193.233001,2.39,44.89877104145394,0.0,0.6814849747229579,894017052567.2372,500818089800.0,288572136900.0,12611907600.0
2024-05-07,300750.SZ,193.133001,2.39,44.89877104145394,0.0,0.6814849747229579,893554389850.2372,500818089800.0,288572136900.0,12611907600.0
2024-05-08,300750.SZ,189.48300100000003,2.39,44.89877104145394,0.0,0.6814849747229579,876667200679.7373,500818089800.0,288572136900.0,12611907600.0
2024-05-09,300750.SZ,195.65300100000002,2.39,44.89877104145394,0.0,0.6814849747229579,905213490318.6372,500818089800.0,288572136900.0,12611907600.0
2024-05-10,300750.SZ,189.753001,2.39,44.89877104145394,0.0,0.6814849747229579,877916390015.6372,500818089800.0,288572136900.0,12611907600.0
2024-05-13,300750.SZ,185.603001,2.39,44.89877104145394,0.0,0.6814849747229579,858715887260.1372,500818089800.0,288572136900.0,12611907600.0
2024-05-14,300750.SZ,185.263001,2.39,44.89877104145394,0.0,0.6814849747229579,857142834022.3372,500818089800.0,288572136900.0,12611907600.0
2024-05-15,300750.SZ,184.143001,2.39,44.89877104145394,0.0,0.6814849747229579,851961011591.9371,500818089800.0,288572136900.0,12611907600.0
2024-05-16,300750.SZ,185.92300100000003,2.39,44.89877104145394,0.0,0.6814849747229579,860196407954.5374,500818089800.0,288572136900.0,12611907600.0
2024-05-17,300750.SZ,189.253001,2.39,44.89877104145394,0.0,0.6814849747229579,875603076430.6372,500818089800.0,288572136900.0,12611907600.0
2024-05-20,300750.SZ,189.703001,2.39,44.89877104145394,0.0,0.6814849747229579,877685058657.1372,500818089800.0,288572136900.0,12611907600.0
2024-05-21,300750.SZ,187.813001,2.39,44.89877104145394,0.0,0.6814849747229579,868940733305.8373,500818089800.0,288572136900.0,12611907600.0
2024-05-22,300750.SZ,191.143001,2.39,44.89877104145394,0.0,0.6814849747229579,884347401781.9371,500818089800.0,288572136900.0,12611907600.0
2024-05-23,300750.SZ,190.59300100000002,2.39,44.89877104145394,0.0,0.6814849747229579,881802756838.4373,500818089800.0,288572136900.0,12611907600.0
2024-05-24,300750.SZ,187.233001,2.39,44.89877104145394,0.0,0.6814849747229579,866257289547.2372,500818089800.0,288572136900.0,12611907600.0
2024-05-27,300750.SZ,186.263001,2.39,44.89877104145394,0.0,0.6814849747229579,861769461192.3372,500818089800.0,288572136900.0,12611907600.0
2024-05-28,300750.SZ,184.053001,2.39,44.89877104145394,0.0,0.6814849747229579,851544615146.6371,500818089800.0,288572136900.0,12611907600.0
2024-05-29,300750.SZ,185.04300100000003,2.39,44.89877104145394,0.0,0.6814849747229579,856124976044.9374,500818089800.0,288572136900.0,12611907600.0
2024-05-30,300750.SZ,185.603001,2.39,44.89877104145394,0.0,0.6814849747229579,858715887260.1372,500818089800.0,288572136900.0,12611907600.0
2024-05-31,300750.SZ,184.013001,2.39,44.89877104145394,0.0,0.6814849747229579,851359550059.8372,500818089800.0,288572136900.0,12611907600.0
2024-06-03,300750.SZ,188.753001,2.39,44.89877104145394,0.0,0.6814849747229579,873289762845.6372,500818089800.0,288572136900.0,12611907600.0
2024-06-04,300750.SZ,192.223001,2.39,44.89877104145394,0.0,0.6814849747229579,889344159125.5372,500818089800.0,288572136900.0,12611907600.0
2024-06-05,300750.SZ,190.37300100000002,2.39,44.89877104145394,0.0,0.6814849747229579,880784898861.0372,500818089800.0,288572136900.0,12611907600.0
2024-06-06,300750.SZ,191.04300100000003,2.39,44.89877104145394,0.0,0.6814849747229579,883884739064.9374,500818089800.0,288572136900.0,12611907600.0
2024-06-07,300750.SZ,179.45300100000003,2.39,44.89877104145394,0.0,0.6814849747229579,830262130164.6373,500818089800.0,288572136900.0,12611907600.0
2024-06-11,300750.SZ,175.02300100000002,2.39,44.89877104145394,0.0,0.6814849747229579,809766171801.5372,500818089800.0,288572136900.0,12611907600.0
2024-06-12,300750.SZ,171.853001,2.39,44.89877104145394,0.0,0.6814849747229579,795099763672.6372,500818089800.0,288572136900.0,12611907600.0
2024-06-13,300750.SZ,171.43300100000002,2.39,44.89877104145394,0.0,0.6814849747229579,793156580261.2373,500818089800.0,288572136900.0,12611907600.0
2024-06-14,300750.SZ,171.14300100000003,2.39,44.89877104145394,0.0,0.6814849747229579,791814858381.9373,500818089800.0,288572136900.0,12611907600.0
2024-06-17,300750.SZ,174.453001,2.39,44.89877104145394,0.0,0.6814849747229579,807128994314.6372,500818089800.0,288572136900.0,12611907600.0
2024-06-18,300750.SZ,176.58300100000002,2.39,44.89877104145394,0.0,0.6814849747229579,816983710186.7373,500818089800.0,288572136900.0,12611907600.0
2024-06-19,300750.SZ,175.26300100000003,2.39,44.89877104145394,0.0,0.6814849747229579,810876562322.3373,500818089800.0,288572136900.0,12611907600.0
2024-06-20,300750.SZ,174.243001,2.39,44.89877104145394,0.0,0.6814849747229579,806157402608.9371,500818089800.0,288572136900.0,12611907600.0
2024-06-21,300750.SZ,171.413001,2.39,44.89877104145394,0.0,0.6814849747229579,793064047717.8372,500818089800.0,288572136900.0,12611907600.0
2024-06-24,300750.SZ,173.233001,2.39,44.89877104145394,0.0,0.6814849747229579,801484509167.2372,500818089800.0,288572136900.0,12611907600.0
2024-06-25,300750.SZ,172.573001,2.39,44.89877104145394,0.0,0.6814849747229579,798430935235.0372,500818089800.0,288572136900.0,12611907600.0
2024-06-26,300750.SZ,171.76300100000003,2.39,44.89877104145394,0.0,0.6814849747229579,794683367227.3373,500818089800.0,288572136900.0,12611907600.0
2024-06-27,300750.SZ,171.253001,2.39,44.89877104145394,0.0,0.6814849747229579,792323787370.6372,500818089800.0,288572136900.0,12611907600.0
2024-06-28,300750.SZ,166.283001,2.39,44.89877104145394,0.0,0.6814849747229579,769329450335.7372,500818089800.0,288572136900.0,12611907600.0
2024-07-01,300750.SZ,162.32300100000003,5.2,42.41343341266031,0.0,1.482612678298001,751008006742.5374,495412262100.0,255002207100.0,27437984400.0
2024-07-02,300750.SZ,162.33300100000002,5.2,42.41343341266031,0.0,1.482612678298001,751054273014.2373,495412262100.0,255002207100.0,27437984400.0
2024-07-03,300750.SZ,165.753001,5.2,42.41343341266031,0.0,1.482612678298001,766877337935.6372,495412262100.0,255002207100.0,27437984400.0
2024-07-04,300750.SZ,165.85300100000003,5.2,42.41343341266031,0.0,1.482612678298001,767340000652.6373,495412262100.0,255002207100.0,27437984400.0
2024-07-05,300750.SZ,163.87300100000002,5.2,42.41343341266031,0.0,1.482612678298001,758179278856.0372,495412262100.0,255002207100.0,27437984400.0
2024-07-08,300750.SZ,162.163001,5.2,42.41343341266031,0.0,1.482612678298001,750267746395.3372,495412262100.0,255002207100.0,27437984400.0
2024-07-09,300750.SZ,162.02300100000002,5.2,42.41343341266031,0.0,1.482612678298001,749620018591.5372,495412262100.0,255002207100.0,27437984400.0
